title,rating,domain,city,state,established,course_name,course_duration_years,course_fee_inr,location,course_duration,course_fee,course_seats,rating_raw
IIM Nagpur - Indian Institute of Management Nagpur,4.3,MBA,Nagpur,Maharashtra,2015,MBA Executive,2.0,950000.0,"Nagpur, Maharashtra",2 Years,₹9.50 L,0.0,4.3/5
IIM Nagpur - Indian Institute of Management Nagpur,4.3,MBA,Nagpur,Maharashtra,2015,Post Graduate Certificate Programme in Blockchain Technology,0.75,225000.0,"Nagpur, Maharashtra",9 Months,₹2.25 L,0.0,4.3/5
IIM Nagpur - Indian Institute of Management Nagpur,4.3,MBA,Nagpur,Maharashtra,2015,Post Graduate Certificate Programme in Strategic Human Resource Management,1.0,235000.0,"Nagpur, Maharashtra",1 Year,₹2.35 L,0.0,4.3/5
IIM Nagpur - Indian Institute of Management Nagpur,4.3,MBA,Nagpur,Maharashtra,2015,Post Graduate Certificate Programme in Operations Management,0.92,225000.0,"Nagpur, Maharashtra",11 Months,₹2.25 L,0.0,4.3/5
IIM Nagpur - Indian Institute of Management Nagpur,4.3,MBA,Nagpur,Maharashtra,2015,Senior Management Programme,1.0,4300000.0,"Nagpur, Maharashtra",1 Year,₹43.00 L,0.0,4.3/5
"Amrita Vishwa Vidyapeetham, Coimbatore",4.3,MBA,Coimbatore,Tamil Nadu,2003,MCA,2.0,0.0,"Coimbatore, Tamil Nadu",2 Years,NaN,1080.0,4.3/5
"Amrita Vishwa Vidyapeetham, Coimbatore",4.3,MBA,Coimbatore,Tamil Nadu,2003,B.Tech Computer Science and Engineering,4.0,2400000.0,"Coimbatore, Tamil Nadu",4 Years,₹24.00 L,480.0,4.3/5
"Amrita Vishwa Vidyapeetham, Coimbatore",4.3,MBA,Coimbatore,Tamil Nadu,2003,B.Sc Nursing,4.0,0.0,"Coimbatore, Tamil Nadu",4 Years,NaN,250.0,4.3/5
"Amrita Vishwa Vidyapeetham, Coimbatore",4.3,MBA,Coimbatore,Tamil Nadu,2003,B.Tech Computer Science and Engineering,4.0,0.0,"Coimbatore, Tamil Nadu",4 Years,NaN,240.0,4.3/5
"Amrita Vishwa Vidyapeetham, Coimbatore",4.3,MBA,Coimbatore,Tamil Nadu,2003,B.Tech Artificial Intelligence,4.0,2400000.0,"Coimbatore, Tamil Nadu",4 Years,₹24.00 L,240.0,4.3/5
"Amrita Vishwa Vidyapeetham, Coimbatore",4.3,MBA,Coimbatore,Tamil Nadu,2003,B.Tech Artificial Intelligence and Data Science,4.0,2400000.0,"Coimbatore, Tamil Nadu",4 Years,₹24.00 L,240.0,4.3/5
"Amrita Vishwa Vidyapeetham, Coimbatore",4.3,MBA,Coimbatore,Tamil Nadu,2003,B.Tech Computer Science and Engineering,4.0,2400000.0,"Coimbatore, Tamil Nadu",4 Years,₹24.00 L,240.0,4.3/5
"Amrita Vishwa Vidyapeetham, Coimbatore",4.3,MBA,Coimbatore,Tamil Nadu,2003,B.Tech Computer Science and Engineering,4.0,1800000.0,"Coimbatore, Tamil Nadu",4 Years,₹18.00 L,240.0,4.3/5
"Amrita Vishwa Vidyapeetham, Coimbatore",4.3,MBA,Coimbatore,Tamil Nadu,2003,B.Tech Artificial Intelligence and Data Science,4.0,2400000.0,"Coimbatore, Tamil Nadu",4 Years,₹24.00 L,240.0,4.3/5
"Amrita Vishwa Vidyapeetham, Coimbatore",4.3,MBA,Coimbatore,Tamil Nadu,2003,B.Tech Electronics and Communication Engineering,4.0,2000000.0,"Coimbatore, Tamil Nadu",4 Years,₹20.00 L,180.0,4.3/5
"Amrita Vishwa Vidyapeetham, Coimbatore",4.3,MBA,Coimbatore,Tamil Nadu,2003,B.Tech Artificial Intelligence and Data Science,4.0,1800000.0,"Coimbatore, Tamil Nadu",4 Years,₹18.00 L,180.0,4.3/5
"Amrita Vishwa Vidyapeetham, Coimbatore",4.3,MBA,Coimbatore,Tamil Nadu,2003,MBA,2.0,1110000.0,"Coimbatore, Tamil Nadu",2 Years,₹11.10 L,180.0,4.3/5
"Amrita Vishwa Vidyapeetham, Coimbatore",4.3,MBA,Coimbatore,Tamil Nadu,2003,B.Tech Computer Science and Engineering,4.0,0.0,"Coimbatore, Tamil Nadu",4 Years,NaN,180.0,4.3/5
"Amrita Vishwa Vidyapeetham, Coimbatore",4.3,MBA,Coimbatore,Tamil Nadu,2003,B.Tech Electronics and Communication Engineering,4.0,2000000.0,"Coimbatore, Tamil Nadu",4 Years,₹20.00 L,180.0,4.3/5
"Amrita Vishwa Vidyapeetham, Coimbatore",4.3,MBA,Coimbatore,Tamil Nadu,2003,B.Tech Computer Science and Engineering Artificial Intelligence,4.0,2400000.0,"Coimbatore, Tamil Nadu",4 Years,₹24.00 L,180.0,4.3/5
"Amrita Vishwa Vidyapeetham, Coimbatore",4.3,MBA,Coimbatore,Tamil Nadu,2003,B.Tech Computer Science and Engineering,4.0,1800000.0,"Coimbatore, Tamil Nadu",4 Years,₹18.00 L,180.0,4.3/5
"Amrita Vishwa Vidyapeetham, Coimbatore",4.3,MBA,Coimbatore,Tamil Nadu,2003,MBBS,5.5,13000000.0,"Coimbatore, Tamil Nadu",5 Years 6 Months,₹1.30 Cr,150.0,4.3/5
"Amrita Vishwa Vidyapeetham, Coimbatore",4.3,MBA,Coimbatore,Tamil Nadu,2003,MBBS,5.5,11600000.0,"Coimbatore, Tamil Nadu",5 Years 6 Months,₹1.16 Cr,150.0,4.3/5
"Amrita Vishwa Vidyapeetham, Coimbatore",4.3,MBA,Coimbatore,Tamil Nadu,2003,B.Tech Electrical and Computer Engineering,4.0,1600000.0,"Coimbatore, Tamil Nadu",4 Years,₹16.00 L,120.0,4.3/5
"Amrita Vishwa Vidyapeetham, Coimbatore",4.3,MBA,Coimbatore,Tamil Nadu,2003,M.Sc Data Science Integrated,5.0,1125000.0,"Coimbatore, Tamil Nadu",5 Years,₹11.25 L,120.0,4.3/5
IIT Kanpur - Indian Institute of Technology Kanpur,4.4,MBA,Kanpur,Uttar Pradesh,1959,B.Tech Electrical Engineering,4.0,893000.0,"Kanpur, Uttar Pradesh",4 Years,₹8.93 L,192.0,4.4/5
IIT Kanpur - Indian Institute of Technology Kanpur,4.4,MBA,Kanpur,Uttar Pradesh,1959,B.Tech Mechanical Engineering,4.0,893000.0,"Kanpur, Uttar Pradesh",4 Years,₹8.93 L,149.0,4.4/5
IIT Kanpur - Indian Institute of Technology Kanpur,4.4,MBA,Kanpur,Uttar Pradesh,1959,B.Tech Civil Engineering,4.0,893000.0,"Kanpur, Uttar Pradesh",4 Years,₹8.93 L,148.0,4.4/5
IIT Kanpur - Indian Institute of Technology Kanpur,4.4,MBA,Kanpur,Uttar Pradesh,1959,B.Tech Computer Science and Engineering,4.0,893000.0,"Kanpur, Uttar Pradesh",4 Years,₹8.93 L,129.0,4.4/5
IIT Kanpur - Indian Institute of Technology Kanpur,4.4,MBA,Kanpur,Uttar Pradesh,1959,B.Tech Chemical Engineering,4.0,893000.0,"Kanpur, Uttar Pradesh",4 Years,₹8.93 L,104.0,4.4/5
IIT Kanpur - Indian Institute of Technology Kanpur,4.4,MBA,Kanpur,Uttar Pradesh,1959,MBA,2.0,749000.0,"Kanpur, Uttar Pradesh",2 Years,₹7.49 L,97.0,4.4/5
IIT Kanpur - Indian Institute of Technology Kanpur,4.4,MBA,Kanpur,Uttar Pradesh,1959,B.Tech Materials Science and Engineering,4.0,893000.0,"Kanpur, Uttar Pradesh",4 Years,₹8.93 L,85.0,4.4/5
IIT Kanpur - Indian Institute of Technology Kanpur,4.4,MBA,Kanpur,Uttar Pradesh,1959,B.Tech Aerospace Engineering,4.0,893000.0,"Kanpur, Uttar Pradesh",4 Years,₹8.93 L,69.0,4.4/5
IIT Kanpur - Indian Institute of Technology Kanpur,4.4,MBA,Kanpur,Uttar Pradesh,1959,BS Mathematics and Scientific Computing,4.0,893000.0,"Kanpur, Uttar Pradesh",4 Years,₹8.93 L,64.0,4.4/5
IIT Kanpur - Indian Institute of Technology Kanpur,4.4,MBA,Kanpur,Uttar Pradesh,1959,M.Sc Statistics,2.0,61040.0,"Kanpur, Uttar Pradesh",2 Years,₹61.04 K,62.0,4.4/5
IIT Kanpur - Indian Institute of Technology Kanpur,4.4,MBA,Kanpur,Uttar Pradesh,1959,B.Tech Biological Sciences and Bioengineering,4.0,893000.0,"Kanpur, Uttar Pradesh",4 Years,₹8.93 L,53.0,4.4/5
IIT Kanpur - Indian Institute of Technology Kanpur,4.4,MBA,Kanpur,Uttar Pradesh,1959,BS Economics,4.0,893000.0,"Kanpur, Uttar Pradesh",4 Years,₹8.93 L,52.0,4.4/5
IIT Kanpur - Indian Institute of Technology Kanpur,4.4,MBA,Kanpur,Uttar Pradesh,1959,M.Sc Mathematics,2.0,61040.0,"Kanpur, Uttar Pradesh",2 Years,₹61.04 K,49.0,4.4/5
IIT Kanpur - Indian Institute of Technology Kanpur,4.4,MBA,Kanpur,Uttar Pradesh,1959,M.Sc Chemistry,2.0,61040.0,"Kanpur, Uttar Pradesh",2 Years,₹61.04 K,49.0,4.4/5
IIT Kanpur - Indian Institute of Technology Kanpur,4.4,MBA,Kanpur,Uttar Pradesh,1959,BS Chemistry,4.0,893000.0,"Kanpur, Uttar Pradesh",4 Years,₹8.93 L,49.0,4.4/5
IIT Kanpur - Indian Institute of Technology Kanpur,4.4,MBA,Kanpur,Uttar Pradesh,1959,BS Physics,4.0,893000.0,"Kanpur, Uttar Pradesh",4 Years,₹8.93 L,45.0,4.4/5
IIT Kanpur - Indian Institute of Technology Kanpur,4.4,MBA,Kanpur,Uttar Pradesh,1959,BS Earth Sciences,4.0,893000.0,"Kanpur, Uttar Pradesh",4 Years,₹8.93 L,43.0,4.4/5
IIT Kanpur - Indian Institute of Technology Kanpur,4.4,MBA,Kanpur,Uttar Pradesh,1959,M.Sc Physics,2.0,61040.0,"Kanpur, Uttar Pradesh",2 Years,₹61.04 K,38.0,4.4/5
IIT Kanpur - Indian Institute of Technology Kanpur,4.4,MBA,Kanpur,Uttar Pradesh,1959,BS Statistics and Data Science,4.0,893000.0,"Kanpur, Uttar Pradesh",4 Years,₹8.93 L,28.0,4.4/5
IIT Kanpur - Indian Institute of Technology Kanpur,4.4,MBA,Kanpur,Uttar Pradesh,1959,Advanced Business Decision Support Systems,0.0,0.0,"Kanpur, Uttar Pradesh",12 Weeks,NaN,0.0,4.4/5
"JMI New Delhi - Jamia Millia Islamia, New Delhi",4.5,MBA,New Delhi,Delhi,1920,B.Ed,2.0,26050.0,"New Delhi, Delhi",2 Years,₹26.05 K,200.0,4.5/5
"JMI New Delhi - Jamia Millia Islamia, New Delhi",4.5,MBA,New Delhi,Delhi,1920,B.Tech Electrical Engineering,4.0,76900.0,"New Delhi, Delhi",4 Years,₹76.90 K,140.0,4.5/5
"JMI New Delhi - Jamia Millia Islamia, New Delhi",4.5,MBA,New Delhi,Delhi,1920,B.Tech Computer Engineering,4.0,76900.0,"New Delhi, Delhi",4 Years,₹76.90 K,140.0,4.5/5
"JMI New Delhi - Jamia Millia Islamia, New Delhi",4.5,MBA,New Delhi,Delhi,1920,B.Tech Civil Engineering,4.0,76900.0,"New Delhi, Delhi",4 Years,₹76.90 K,140.0,4.5/5
"JMI New Delhi - Jamia Millia Islamia, New Delhi",4.5,MBA,New Delhi,Delhi,1920,B.Tech Mechanical Engineering,4.0,76900.0,"New Delhi, Delhi",4 Years,₹76.90 K,140.0,4.5/5
"JMI New Delhi - Jamia Millia Islamia, New Delhi",4.5,MBA,New Delhi,Delhi,1920,B.Tech Electronics and Communication Engineering,4.0,76900.0,"New Delhi, Delhi",4 Years,₹76.90 K,140.0,4.5/5
"JMI New Delhi - Jamia Millia Islamia, New Delhi",4.5,MBA,New Delhi,Delhi,1920,D.El.Ed,2.0,26050.0,"New Delhi, Delhi",2 Years,₹26.05 K,100.0,4.5/5
"JMI New Delhi - Jamia Millia Islamia, New Delhi",4.5,MBA,New Delhi,Delhi,1920,B.Tech Electrical and Computer Science Engineering Self  Financed,4.0,612000.0,"New Delhi, Delhi",4 Years,₹6.12 L,70.0,4.5/5
"JMI New Delhi - Jamia Millia Islamia, New Delhi",4.5,MBA,New Delhi,Delhi,1920,B.Tech Data Science Self Financed,4.0,612000.0,"New Delhi, Delhi",4 Years,₹6.12 L,70.0,4.5/5
"JMI New Delhi - Jamia Millia Islamia, New Delhi",4.5,MBA,New Delhi,Delhi,1920,Executive MBA Self Finance,2.0,123000.0,"New Delhi, Delhi",2 Years,₹1.23 L,70.0,4.5/5
"JMI New Delhi - Jamia Millia Islamia, New Delhi",4.5,MBA,New Delhi,Delhi,1920,B.Tech VLSI Design and Technology Self Financed,4.0,612000.0,"New Delhi, Delhi",4 Years,₹6.12 L,70.0,4.5/5
"JMI New Delhi - Jamia Millia Islamia, New Delhi",4.5,MBA,New Delhi,Delhi,1920,BA,3.0,29630.0,"New Delhi, Delhi",3 Years,₹29.63 K,68.0,4.5/5
"JMI New Delhi - Jamia Millia Islamia, New Delhi",4.5,MBA,New Delhi,Delhi,1920,BA Urdu Hons,3.0,21600.0,"New Delhi, Delhi",3 Years,₹21.60 K,60.0,4.5/5
"JMI New Delhi - Jamia Millia Islamia, New Delhi",4.5,MBA,New Delhi,Delhi,1920,Diploma in Electronics Engineering,3.0,0.0,"New Delhi, Delhi",3 Years,NaN,60.0,4.5/5
"JMI New Delhi - Jamia Millia Islamia, New Delhi",4.5,MBA,New Delhi,Delhi,1920,Diploma in Electrical Engineering,3.0,0.0,"New Delhi, Delhi",3 Years,NaN,60.0,4.5/5
"JMI New Delhi - Jamia Millia Islamia, New Delhi",4.5,MBA,New Delhi,Delhi,1920,BA LLB Hons Self Finance,5.0,262000.0,"New Delhi, Delhi",5 Years,₹2.62 L,60.0,4.5/5
"JMI New Delhi - Jamia Millia Islamia, New Delhi",4.5,MBA,New Delhi,Delhi,1920,BA LLB Hons,5.0,89250.0,"New Delhi, Delhi",5 Years,₹89.25 K,60.0,4.5/5
"JMI New Delhi - Jamia Millia Islamia, New Delhi",4.5,MBA,New Delhi,Delhi,1920,B.Sc Chemistry Hons,4.0,41900.0,"New Delhi, Delhi",4 Years,₹41.90 K,60.0,4.5/5
"JMI New Delhi - Jamia Millia Islamia, New Delhi",4.5,MBA,New Delhi,Delhi,1920,BA Arabic Hons,4.0,39500.0,"New Delhi, Delhi",4 Years,₹39.50 K,60.0,4.5/5
"JMI New Delhi - Jamia Millia Islamia, New Delhi",4.5,MBA,New Delhi,Delhi,1920,Diploma in Civil Engineering,3.0,0.0,"New Delhi, Delhi",3 Years,NaN,60.0,4.5/5
IIM Visakhapatnam - Indian Institute of Management Visakhapatnam,4.5,MBA,Visakhapatnam,Andhra Pradesh,2015,PGPEx,2.0,1080000.0,"Visakhapatnam, Andhra Pradesh",2 Years,₹10.80 L,0.0,4.5/5
IIM Visakhapatnam - Indian Institute of Management Visakhapatnam,4.5,MBA,Visakhapatnam,Andhra Pradesh,2015,Executive Development Program in Marketing Analytics,0.33,60000.0,"Visakhapatnam, Andhra Pradesh",4 Months,₹60.00 K,0.0,4.5/5
IIM Visakhapatnam - Indian Institute of Management Visakhapatnam,4.5,MBA,Visakhapatnam,Andhra Pradesh,2015,Executive Post Graduate Certificate Program in General Management,1.0,170000.0,"Visakhapatnam, Andhra Pradesh",1 Year,₹1.70 L,0.0,4.5/5
IIM Visakhapatnam - Indian Institute of Management Visakhapatnam,4.5,MBA,Visakhapatnam,Andhra Pradesh,2015,Executive Development Program in Digital and Social Media Marketing,0.5,65000.0,"Visakhapatnam, Andhra Pradesh",6 Months,₹65.00 K,0.0,4.5/5
IIM Visakhapatnam - Indian Institute of Management Visakhapatnam,4.5,MBA,Visakhapatnam,Andhra Pradesh,2015,Executive Development Program in Digital Supply Chain and Logistics Management,0.5,100000.0,"Visakhapatnam, Andhra Pradesh",6 Months,₹1.00 L,0.0,4.5/5
IIM Visakhapatnam - Indian Institute of Management Visakhapatnam,4.5,MBA,Visakhapatnam,Andhra Pradesh,2015,Professional Certificate in Business Analytics and Data Driven Decision Making,0.5,150000.0,"Visakhapatnam, Andhra Pradesh",6 Months,₹1.50 L,0.0,4.5/5
IIM Visakhapatnam - Indian Institute of Management Visakhapatnam,4.5,MBA,Visakhapatnam,Andhra Pradesh,2015,Post Graduate Certificate Program in Digital Leadership in Smart Manufacturing,1.0,300000.0,"Visakhapatnam, Andhra Pradesh",1 Year,₹3.00 L,0.0,4.5/5
IIM Visakhapatnam - Indian Institute of Management Visakhapatnam,4.5,MBA,Visakhapatnam,Andhra Pradesh,2015,Executive MBA For Working Professionals,2.0,1190000.0,"Visakhapatnam, Andhra Pradesh",2 Years,₹11.90 L,0.0,4.5/5
IIM Visakhapatnam - Indian Institute of Management Visakhapatnam,4.5,MBA,Visakhapatnam,Andhra Pradesh,2015,Executive Development Program in Strategic Human Resource Management,0.5,75000.0,"Visakhapatnam, Andhra Pradesh",6 Months,₹75.00 K,0.0,4.5/5
IIM Visakhapatnam - Indian Institute of Management Visakhapatnam,4.5,MBA,Visakhapatnam,Andhra Pradesh,2015,Executive Master of Business Administration,2.0,1190000.0,"Visakhapatnam, Andhra Pradesh",2 Years,₹11.90 L,0.0,4.5/5
IIM Visakhapatnam - Indian Institute of Management Visakhapatnam,4.5,MBA,Visakhapatnam,Andhra Pradesh,2015,PGPM,2.0,2051000.0,"Visakhapatnam, Andhra Pradesh",2 Years,₹20.51 L,0.0,4.5/5
IIM Visakhapatnam - Indian Institute of Management Visakhapatnam,4.5,MBA,Visakhapatnam,Andhra Pradesh,2015,Data-Driven Marketing Decision Making,0.0,0.0,"Visakhapatnam, Andhra Pradesh",8 Weeks,NaN,0.0,4.5/5
IIM Visakhapatnam - Indian Institute of Management Visakhapatnam,4.5,MBA,Visakhapatnam,Andhra Pradesh,2015,Ph.D Management,5.0,0.0,"Visakhapatnam, Andhra Pradesh",5 Years,NaN,0.0,4.5/5
IIM Visakhapatnam - Indian Institute of Management Visakhapatnam,4.5,MBA,Visakhapatnam,Andhra Pradesh,2015,Executive Certificate Programme in Advanced Strategic Management,1.0,197000.0,"Visakhapatnam, Andhra Pradesh",1 Year,₹1.97 L,0.0,4.5/5
IIM Visakhapatnam - Indian Institute of Management Visakhapatnam,4.5,MBA,Visakhapatnam,Andhra Pradesh,2015,PGP Digital Governance and Management,2.0,1980999.0,"Visakhapatnam, Andhra Pradesh",2 Years,₹19.81 L,0.0,4.5/5
"IMT Ghaziabad - Institute of Management Technology, Ghaziabad",4.2,MBA,Ghaziabad,Uttar Pradesh,1980,PGDM Dual Country Programme,2.0,0.0,"Ghaziabad, Uttar Pradesh",2 Years,NaN,240.0,4.2/5
"IMT Ghaziabad - Institute of Management Technology, Ghaziabad",4.2,MBA,Ghaziabad,Uttar Pradesh,1980,PGDM Marketing,2.0,2138000.0,"Ghaziabad, Uttar Pradesh",2 Years,₹21.38 L,180.0,4.2/5
"IMT Ghaziabad - Institute of Management Technology, Ghaziabad",4.2,MBA,Ghaziabad,Uttar Pradesh,1980,PGDM,2.0,2138000.0,"Ghaziabad, Uttar Pradesh",2 Years,₹21.38 L,180.0,4.2/5
"IMT Ghaziabad - Institute of Management Technology, Ghaziabad",4.2,MBA,Ghaziabad,Uttar Pradesh,1980,PGDM Banking and Financial Services,2.0,2138000.0,"Ghaziabad, Uttar Pradesh",2 Years,₹21.38 L,150.0,4.2/5
"IMT Ghaziabad - Institute of Management Technology, Ghaziabad",4.2,MBA,Ghaziabad,Uttar Pradesh,1980,PGDM Financial Management,2.0,2138000.0,"Ghaziabad, Uttar Pradesh",2 Years,₹21.38 L,30.0,4.2/5
"IMT Ghaziabad - Institute of Management Technology, Ghaziabad",4.2,MBA,Ghaziabad,Uttar Pradesh,1980,FPM,4.0,0.0,"Ghaziabad, Uttar Pradesh",4 Years,NaN,10.0,4.2/5
"IMT Ghaziabad - Institute of Management Technology, Ghaziabad",4.2,MBA,Ghaziabad,Uttar Pradesh,1980,Executive Program in Blockchain Technology Management,0.42,0.0,"Ghaziabad, Uttar Pradesh",5 Months,NaN,0.0,4.2/5
"IMT Ghaziabad - Institute of Management Technology, Ghaziabad",4.2,MBA,Ghaziabad,Uttar Pradesh,1980,Value Merchants A Transformational Journey for B2B Sales People,0.0,10000.0,"Ghaziabad, Uttar Pradesh",1 Days,₹10.00 K,0.0,4.2/5
"IMT Ghaziabad - Institute of Management Technology, Ghaziabad",4.2,MBA,Ghaziabad,Uttar Pradesh,1980,Project Management,0.0,25000.0,"Ghaziabad, Uttar Pradesh",3 Days,₹25.00 K,0.0,4.2/5
"IMT Ghaziabad - Institute of Management Technology, Ghaziabad",4.2,MBA,Ghaziabad,Uttar Pradesh,1980,Professional Certificate in Digital Marketing,0.42,107000.0,"Ghaziabad, Uttar Pradesh",5 Months,₹1.07 L,0.0,4.2/5
"IMT Ghaziabad - Institute of Management Technology, Ghaziabad",4.2,MBA,Ghaziabad,Uttar Pradesh,1980,upGrads Job Linked Management Programme with PGP from IMT Ghaziabad,0.92,250000.0,"Ghaziabad, Uttar Pradesh",11 Months,₹2.50 L,0.0,4.2/5
"IMT Ghaziabad - Institute of Management Technology, Ghaziabad",4.2,MBA,Ghaziabad,Uttar Pradesh,1980,Advanced General Management Program,0.92,153000.0,"Ghaziabad, Uttar Pradesh",11 Months,₹1.53 L,0.0,4.2/5
"IMT Ghaziabad - Institute of Management Technology, Ghaziabad",4.2,MBA,Ghaziabad,Uttar Pradesh,1980,Executive PGDM,1.5,2088000.0,"Ghaziabad, Uttar Pradesh",1 Year 6 Months,₹20.88 L,0.0,4.2/5
"IMT Ghaziabad - Institute of Management Technology, Ghaziabad",4.2,MBA,Ghaziabad,Uttar Pradesh,1980,Post Graduate Program in Marketing with Specialization in Digital Marketing,0.75,150000.0,"Ghaziabad, Uttar Pradesh",9 Months,₹1.50 L,0.0,4.2/5
"IMT Ghaziabad - Institute of Management Technology, Ghaziabad",4.2,MBA,Ghaziabad,Uttar Pradesh,1980,Artificial Intelligence for Managers,0.0,25000.0,"Ghaziabad, Uttar Pradesh",3 Days,₹25.00 K,0.0,4.2/5
"IMT Ghaziabad - Institute of Management Technology, Ghaziabad",4.2,MBA,Ghaziabad,Uttar Pradesh,1980,Decoding The Language of Sustainability For Organisational Decision Making,0.0,25000.0,"Ghaziabad, Uttar Pradesh",2 Days,₹25.00 K,0.0,4.2/5
"IMT Ghaziabad - Institute of Management Technology, Ghaziabad",4.2,MBA,Ghaziabad,Uttar Pradesh,1980,Enhacing Supply Chain Performance,0.0,30000.0,"Ghaziabad, Uttar Pradesh",2 Days,₹30.00 K,0.0,4.2/5
"IMT Ghaziabad - Institute of Management Technology, Ghaziabad",4.2,MBA,Ghaziabad,Uttar Pradesh,1980,Digital Supply Chain,0.0,30000.0,"Ghaziabad, Uttar Pradesh",2 Days,₹30.00 K,0.0,4.2/5
"IMT Ghaziabad - Institute of Management Technology, Ghaziabad",4.2,MBA,Ghaziabad,Uttar Pradesh,1980,Certificate Program in Experience Design,0.75,140000.0,"Ghaziabad, Uttar Pradesh",9 Months,₹1.40 L,0.0,4.2/5
"IMT Ghaziabad - Institute of Management Technology, Ghaziabad",4.2,MBA,Ghaziabad,Uttar Pradesh,1980,Post Graduate Program in Management,0.92,130000.0,"Ghaziabad, Uttar Pradesh",11 Months,₹1.30 L,0.0,4.2/5
IIM Bodh Gaya - Indian Institute of Management Bodh Gaya,4.4,MBA,Bodhgaya,Bihar,2015,Integrated Programme in Management,5.0,0.0,"Bodhgaya, Bihar",5 Years,NaN,60.0,4.4/5
IIM Bodh Gaya - Indian Institute of Management Bodh Gaya,4.4,MBA,Bodhgaya,Bihar,2015,MBA Hospital and Healthcare Management,2.0,1550000.0,"Bodhgaya, Bihar",2 Years,₹15.50 L,0.0,4.4/5
IIM Bodh Gaya - Indian Institute of Management Bodh Gaya,4.4,MBA,Bodhgaya,Bihar,2015,Executive Certificate Programme In Business Management,0.92,175000.0,"Bodhgaya, Bihar",11 Months,₹1.75 L,0.0,4.4/5
IIM Bodh Gaya - Indian Institute of Management Bodh Gaya,4.4,MBA,Bodhgaya,Bihar,2015,Executive MBA,2.0,1000000.0,"Bodhgaya, Bihar",2 Years,₹10.00 L,0.0,4.4/5
IIM Bodh Gaya - Indian Institute of Management Bodh Gaya,4.4,MBA,Bodhgaya,Bihar,2015,Ph.D Management,6.0,0.0,"Bodhgaya, Bihar",6 Years,NaN,0.0,4.4/5
IIM Bodh Gaya - Indian Institute of Management Bodh Gaya,4.4,MBA,Bodhgaya,Bihar,2015,MBA Digital Business Management,2.0,1550000.0,"Bodhgaya, Bihar",2 Years,₹15.50 L,0.0,4.4/5
IIM Bodh Gaya - Indian Institute of Management Bodh Gaya,4.4,MBA,Bodhgaya,Bihar,2015,MBA,2.0,1550000.0,"Bodhgaya, Bihar",2 Years,₹15.50 L,0.0,4.4/5
IIM Bodh Gaya - Indian Institute of Management Bodh Gaya,4.4,MBA,Bodhgaya,Bihar,2015,Executive Certificate Programme in Artificial Intelligence and Machine Learning for Business,0.83,145000.0,"Bodhgaya, Bihar",10 Months,₹1.45 L,0.0,4.4/5
IIM Bodh Gaya - Indian Institute of Management Bodh Gaya,4.4,MBA,Bodhgaya,Bihar,2015,Executive Certificate Programme In Digital Marketing For Business,0.75,150000.0,"Bodhgaya, Bihar",9 Months,₹1.50 L,0.0,4.4/5
"Chandigarh University - Chandigarh University, Chandigarh",4.3,MBA,Chandigarh,Chandigarh,2012,BA LLB Hons,5.0,1075000.0,"Chandigarh, Chandigarh",5 Years,₹10.75 L,300.0,4.3/5
"Chandigarh University - Chandigarh University, Chandigarh",4.3,MBA,Chandigarh,Chandigarh,2012,BBA LLB Hons,5.0,1035000.0,"Chandigarh, Chandigarh",5 Years,₹10.35 L,240.0,4.3/5
"Chandigarh University - Chandigarh University, Chandigarh",4.3,MBA,Chandigarh,Chandigarh,2012,B.Com LLB Hons,5.0,1025000.0,"Chandigarh, Chandigarh",5 Years,₹10.25 L,240.0,4.3/5
"Chandigarh University - Chandigarh University, Chandigarh",4.3,MBA,Chandigarh,Chandigarh,2012,LLB,3.0,465000.0,"Chandigarh, Chandigarh",3 Years,₹4.65 L,240.0,4.3/5
"Chandigarh University - Chandigarh University, Chandigarh",4.3,MBA,Chandigarh,Chandigarh,2012,MBA,2.0,584000.0,"Chandigarh, Chandigarh",2 Years,₹5.84 L,120.0,4.3/5
"Chandigarh University - Chandigarh University, Chandigarh",4.3,MBA,Chandigarh,Chandigarh,2012,B.Arch,5.0,1110000.0,"Chandigarh, Chandigarh",5 Years,₹11.10 L,80.0,4.3/5
"Chandigarh University - Chandigarh University, Chandigarh",4.3,MBA,Chandigarh,Chandigarh,2012,BBA Fintech Hons,4.0,632000.0,"Chandigarh, Chandigarh",4 Years,₹6.32 L,75.0,4.3/5
